No -class -x_min -x_max -y_min -y_max -x_moy -y_moy -x_ecart -y_ecart -red -blue -green
1190 Coco 10874 11061 1624 1825 10967 1723 135.9 60.9 000 169 080 
1191 Raphia 500 758 14298 14572 624 14428 53.0 175.8 255 191 080 
1192 Coco 6880 7074 907 1124 6978 1011 68.4 50.5 226 203 080 
1193 Coco 7037 7224 1402 1613 7137 1513 71.7 53.2 197 215 080 
1194 Raphia 3484 3743 14306 14548 3617 14431 53.9 69.5 196 238 080 
1195 Coco 11116 11328 944 1158 11225 1051 95.2 47.3 167 250 080 
1196 Coco 12216 12423 1403 1615 12316 1511 162.2 44.6 138 006 081 
1197 Coco 13342 13552 878 1089 13448 982 133.8 57.2 108 041 081 
1198 Raphia 85 361 13804 14055 228 13934 56.2 97.5 078 076 081 
1199 Coco 452 676 1119 1339 567 1234 54.7 62.8 020 100 081 
1200 Raphia 4102 4350 13780 14059 4224 13917 78.0 100.2 019 123 081 
1201 Coco 4862 5041 626 829 4955 724 75.8 57.3 246 134 081 
1202 Coco 963 1164 847 1062 1069 957 55.6 54.5 217 146 081 
1203 Raphia 9014 9260 13555 13824 9140 13682 117.1 105.9 216 169 081 
1204 Coco 5862 6061 626 834 5966 728 100.1 50.7 187 181 081 
1205 Coco 6057 6242 607 804 6147 715 111.9 50.9 158 193 081 
1206 Raphia 9262 9512 13553 13827 9389 13687 62.3 73.4 157 216 081 
1207 Coco 7483 7685 408 635 7582 517 127.5 51.0 128 228 081 
1208 Coco 7061 7247 604 804 7149 708 106.1 57.1 099 240 081 
1209 Raphia 4467 4715 13310 13580 4590 13434 90.8 145.8 098 007 082 
1210 Coco 11687 11906 378 615 11798 492 124.4 50.2 069 019 082 
1211 Raphia 8376 8618 13043 13307 8493 13181 121.0 80.9 039 054 082 
1212 Coco 12236 12448 420 628 12345 528 136.3 47.9 010 066 082 
1213 Coco 1240 1452 401 606 1349 504 51.5 46.0 237 077 082 
1214 Raphia 9872 10132 13053 13300 9998 13176 72.0 168.9 236 100 082 
1215 Coco 695 906 0 144 800 58 56.1 36.1 207 112 082 
1216 Coco 13153 13349 167 372 13253 272 167.6 47.8 178 124 082 
1217 Raphia 11207 11447 12557 12785 11325 12675 89.7 123.2 177 147 082 
1218 Coco 517 711 15800 15899 615 15863 46.5 154.8 148 159 082 
1219 Coco 5671 5740 0 45 5706 16 45.7 12.7 119 171 082 
1220 Raphia 10332 10570 12064 12320 10452 12186 89.8 52.6 118 194 082 
1221 Coco 5974 6117 15825 15899 6043 15869 71.8 129.6 089 206 082 
1222 Coco 7123 7239 0 49 7199 16 54.4 11.5 060 218 082 
1223 Raphia 2541 2788 11817 12057 2667 11932 69.0 83.9 059 241 082 
1224 Coco 6595 6798 15536 15743 6687 15635 113.3 141.8 030 253 082 
1225 Raphia 3024 3294 11807 12056 3162 11932 63.4 104.5 000 032 083 
1226 Coco 1368 1571 15296 15513 1466 15405 60.6 78.3 227 043 083 
1227 Raphia 4768 5022 11797 12057 4899 11922 79.9 96.0 197 078 083 
1228 Coco 10349 10561 14817 15027 10450 14917 113.4 169.7 168 090 083 
1229 Coco 6248 6446 15341 15572 6346 15452 119.5 119.5 139 102 083 
1230 Coco 7008 7197 15288 15502 7111 15400 99.8 110.6 080 149 083 
1231 Raphia 7641 7864 11313 11560 7750 11433 70.6 147.4 079 172 083 
1232 Coco 10205 10401 14311 14503 10300 14403 65.4 158.1 050 184 083 
1233 Coco 9472 9682 15062 15275 9578 15155 135.9 161.1 021 196 083 
1234 Raphia 1185 1437 10566 10832 1307 10694 52.0 148.1 020 219 083 
1235 Coco 3575 3794 13487 13711 3684 13599 69.6 100.7 247 230 083 
1236 Raphia 10809 11057 10301 10560 10937 10428 97.7 94.3 217 009 084 
1237 Coco 3264 3477 13242 13459 3373 13353 57.9 126.9 188 021 084 
1238 Coco 45 248 14341 14544 151 14444 43.9 128.9 159 033 084 
1239 Raphia 0 39 10096 10283 11 10187 9.1 102.7 158 056 084 
1240 Coco 3495 3702 13304 13518 3593 13413 58.9 114.9 129 068 084 
1241 Coco 1693 1882 13812 14022 1796 13916 60.7 146.9 100 080 084 
1242 Raphia 12006 12237 10069 10293 12116 10186 106.7 94.8 099 103 084 
1243 Coco 5156 5353 13013 13222 5251 13110 80.1 55.7 070 115 084 
1244 Coco 9824 10021 13807 14024 9914 13915 112.0 142.8 041 127 084 
1245 Raphia 4636 4879 9582 9817 4756 9697 95.3 122.3 040 150 084 
1246 Coco 7796 8003 12812 13027 7890 12916 127.7 143.7 011 162 084 
1247 Coco 7424 7636 12314 12544 7522 12433 105.6 149.4 208 208 084 
1248 Coco 6958 7135 13349 13537 7049 13441 61.5 150.9 179 220 084 
1249 Raphia 1663 1916 8818 9073 1798 8943 76.2 75.4 178 243 084 
1250 Coco 9678 9885 12309 12518 9782 12419 143.7 158.4 149 255 084 
1251 Coco 605 832 12856 13077 730 12967 50.7 131.9 120 011 085 
1252 Raphia 13831 14058 8583 8811 13948 8695 117.7 116.2 119 034 085 
1253 Coco 2582 2768 12539 12723 2673 12635 66.8 163.0 061 058 085 
1254 Raphia 7767 8011 8337 8577 7891 8457 114.6 101.5 060 081 085 
1255 Coco 8549 8760 11801 12017 8660 11912 107.1 96.5 031 093 085 
1256 Coco 5488 5677 12557 12767 5576 12665 69.7 131.3 002 105 085 
1257 Raphia 10254 10498 8307 8570 10378 8441 69.4 87.9 001 128 085 
1258 Coco 11504 11700 11826 12028 11599 11929 122.7 120.8 228 139 085 
1259 Coco 5193 5377 12272 12472 5283 12371 105.8 97.4 199 151 085 
1260 Raphia 5720 5947 8093 8330 5831 8208 90.9 96.2 198 174 085 
1261 Coco 507 707 11308 11508 601 11412 52.2 103.2 169 186 085 
1262 Coco 6960 7150 12282 12477 7059 12376 41.6 94.6 140 198 085 
1263 Raphia 8434 8691 8080 8317 8559 8200 129.9 82.1 139 221 085 
1264 Coco 13066 13285 11285 11490 13172 11384 123.3 68.3 110 233 085 
1265 Coco 3849 4045 11790 11987 3949 11889 67.6 113.7 081 245 085 
1266 Raphia 13690 13917 8091 8320 13803 8203 139.7 94.2 080 012 086 
1267 Coco 11403 11598 11573 11774 11492 11674 95.1 132.7 022 036 086 
1268 Coco 5598 5804 11118 11329 5711 11221 100.8 140.8 219 082 086 
1269 Raphia 1007 1245 7328 7571 1119 7451 59.4 109.2 218 105 086 
1270 Coco 4284 4473 10794 10986 4380 10882 70.2 102.7 189 117 086 
1271 Coco 8095 8285 11024 11220 8191 11122 96.4 134.4 160 129 086 
1272 Raphia 846 1104 6849 7079 972 6961 59.6 83.0 159 152 086 
1273 Coco 10983 11197 10793 10996 11088 10885 146.1 75.6 101 176 086 
1274 Raphia 1597 1850 6835 7073 1728 6950 66.9 125.9 100 199 086 
1275 Coco 4951 5144 10587 10787 5041 10689 81.5 102.8 071 211 086 
1276 Coco 3257 3461 10573 10785 3368 10676 83.4 120.2 042 223 086 
1277 Raphia 8086 8344 6822 7090 8219 6953 96.7 116.3 041 246 086 
1278 Coco 9127 9348 10547 10753 9230 10649 128.5 140.1 012 002 087 
1279 Coco 14137 14345 10630 10830 14240 10728 71.0 149.7 239 013 087 
1280 Raphia 6389 6642 6088 6329 6516 6204 98.5 59.0 238 036 087 
1281 Coco 3619 3847 10334 10550 3727 10441 54.0 139.2 209 048 087 
1282 Raphia 3060 3332 5821 6086 3186 5952 89.0 111.6 179 083 087 
1283 Coco 9850 10064 10291 10507 9959 10399 131.9 116.7 150 095 087 
1284 Coco 13029 13258 10046 10246 13137 10144 158.4 125.4 121 107 087 
1285 Raphia 4564 4812 5841 6078 4686 5955 108.5 85.0 120 130 087 
1286 Coco 10291 10508 10305 10506 10392 10404 150.3 105.5 091 142 087 
1287 Coco 13755 13976 10041 10242 13861 10139 129.4 65.2 062 154 087 
1288 Raphia 4829 5053 5834 6077 4939 5956 103.6 83.4 061 177 087 
1289 Coco 77 302 10104 10299 182 10200 46.4 86.4 032 189 087 
1290 Raphia 9062 9277 5842 6078 9172 5960 130.5 49.3 002 224 087 
1291 Coco 0 152 9572 9764 57 9666 37.2 138.6 229 235 087 
1292 Coco 8507 8698 9844 10040 8607 9937 75.6 79.7 200 247 087 
1293 Raphia 12780 13032 5835 6098 12910 5966 109.0 93.7 199 014 088 
1294 Coco 6357 6580 9330 9554 6473 9446 84.4 54.3 170 026 088 
1295 Coco 9748 9951 9813 10017 9844 9909 95.9 120.1 141 038 088 
1296 Coco 14221 14399 9101 9294 14325 9199 91.3 105.2 111 073 088 
1297 Coco 3204 3395 9553 9740 3300 9647 56.4 108.2 082 085 088 
1298 Raphia 5623 5842 5095 5326 5728 5214 80.7 89.7 081 108 088 
1299 Coco 3002 3223 8815 9030 3114 8924 71.4 130.2 052 120 088 
1300 Coco 8625 8841 9625 9837 8734 9735 50.4 92.3 023 132 088 
1301 Raphia 6593 6846 5068 5340 6717 5206 102.3 77.6 022 155 088 
1302 Coco 3469 3693 8789 9014 3583 8899 60.6 127.9 249 166 088 
1303 Coco 8072 8278 9301 9499 8171 9391 129.3 104.7 220 178 088 
1304 Raphia 8517 8772 4841 5081 8645 4957 74.5 76.8 219 201 088 
1305 Coco 6353 6560 8602 8829 6453 8720 102.8 101.7 190 213 088 
1306 Coco 3078 3281 9120 9320 3177 9220 59.0 86.5 161 225 088 
1307 Raphia 7637 7862 4328 4572 7747 4455 53.5 65.0 160 248 088 
1308 Coco 8369 8579 8561 8776 8479 8667 84.4 115.4 131 004 089 
1309 Coco 10998 11184 9064 9245 11092 9153 111.0 69.3 102 016 089 
1310 Raphia 11358 11597 4335 4592 11478 4466 141.9 73.8 101 039 089 
1311 Coco 837 1041 8319 8512 942 8410 53.2 118.3 072 051 089 
1312 Coco 7645 7843 8811 9014 7748 8916 107.6 83.6 043 063 089 
1313 Raphia 8974 9238 3817 4080 9108 3956 108.4 63.5 042 086 089 
1314 Coco 35 249 8131 8322 140 8226 46.7 118.3 013 098 089 
1315 Coco 5610 5811 8367 8564 5710 8465 44.2 108.2 240 109 089 
1316 Coco 4057 4276 7320 7540 4169 7427 56.3 92.7 210 144 089 
1317 Coco 3965 4157 8091 8270 4058 8179 82.4 65.7 181 156 089 
1318 Coco 9955 10164 7329 7532 10061 7426 111.6 110.7 151 191 089 
1319 Coco 9505 9695 8135 8318 9599 8224 116.5 104.2 122 203 089 
1320 Raphia 8597 8826 3338 3581 8711 3461 114.8 86.6 121 226 089 
1321 Coco 7684 7884 7146 7340 7780 7241 117.1 87.0 092 238 089 
1322 Coco 3964 4176 7824 8023 4069 7922 53.3 83.2 063 250 089 
1323 Raphia 6279 6521 3089 3327 6400 3201 52.5 81.2 062 017 090 
1324 Coco 10878 11102 7065 7283 10996 7175 102.1 119.9 033 029 090 
1325 Coco 11997 12207 7631 7828 12108 7725 70.6 127.4 004 041 090 
1326 Raphia 9023 9261 3096 3350 9147 3216 125.6 81.1 003 064 090 
1327 Coco 7529 7742 6574 6781 7639 6677 66.9 121.7 230 075 090 
1328 Coco 3025 3213 7409 7590 3119 7500 81.3 58.2 201 087 090 
1329 Raphia 2696 2969 2833 3096 2825 2956 84.7 87.5 200 110 090 
1330 Coco 1487 1709 6350 6546 1593 6445 56.6 78.7 171 122 090 
1331 Coco 6923 7097 7161 7333 7014 7244 69.7 65.3 142 134 090 
1332 Raphia 5711 5948 2823 3055 5827 2945 83.3 53.5 141 157 090 
1333 Coco 3279 3485 6342 6541 3386 6438 72.0 96.2 112 169 090 
1334 Coco 3181 3359 6895 7071 3265 6983 78.9 93.7 083 181 090 
1335 Raphia 7966 8185 2845 3094 8073 2975 82.7 53.5 082 204 090 
1336 Coco 8659 8857 6132 6317 8766 6231 134.0 101.1 053 216 090 
1337 Coco 12361 12555 6877 7062 12462 6970 151.2 47.5 024 228 090 
1338 Raphia 2303 2564 2325 2602 2439 2454 72.7 86.6 023 251 090 
1339 Coco 12452 12644 6405 6591 12547 6497 136.6 89.3 221 018 091 
1340 Raphia 2554 2815 2337 2577 2684 2453 74.1 83.7 220 041 091 
1341 Coco 2288 2483 5590 5793 2388 5688 73.5 57.1 191 053 091 
1342 Coco 2650 2872 5377 5589 2765 5487 64.2 104.4 162 065 091 
1343 Raphia 4831 5057 2338 2583 4941 2463 68.7 50.4 161 088 091 
1344 Coco 10064 10264 5149 5362 10163 5261 99.7 84.0 132 100 091 
1345 Coco 10370 10569 5400 5598 10474 5496 125.0 99.8 103 112 091 
1346 Raphia 5304 5554 2341 2586 5429 2459 96.1 55.7 102 135 091 
1347 Coco 7315 7512 4848 5064 7416 4950 48.3 93.5 073 147 091 
1348 Raphia 9324 9550 2344 2590 9434 2468 73.5 64.9 043 182 091 
1349 Coco 12251 12476 4862 5073 12368 4970 157.9 81.3 014 194 091 
1350 Coco 3658 3866 5104 5324 3773 5213 55.2 87.2 241 205 091 
1351 Raphia 1924 2169 1814 2078 2042 1950 48.6 77.6 240 228 091 
1352 Coco 13489 13697 4863 5062 13595 4959 139.2 77.8 211 240 091 
1353 Coco 12092 12300 5155 5365 12195 5259 64.6 109.3 182 252 091 
1354 Raphia 8416 8657 1814 2089 8536 1958 56.6 70.2 181 019 092 
1355 Coco 6954 7146 4647 4852 7047 4746 114.7 93.9 152 031 092 
1356 Coco 3453 3649 4394 4594 3548 4492 77.5 99.6 123 043 092 
1357 Raphia 9157 9411 1820 2084 9284 1959 139.1 66.9 122 066 092 
1358 Coco 8969 9164 4663 4864 9066 4766 68.3 82.3 093 078 092 
1359 Coco 2790 2977 3911 4097 2887 4011 61.1 45.5 064 090 092 
1360 Raphia 9659 9903 1832 2095 9783 1967 139.5 71.6 063 113 092 
1361 Coco 11679 11900 4654 4880 11787 4774 58.0 96.8 034 125 092 
1362 Coco 4995 5180 3923 4101 5089 4007 97.7 84.2 005 137 092 
1363 Raphia 12650 12918 1845 2098 12774 1970 156.6 68.4 004 160 092 
1364 Coco 1713 1927 4347 4565 1823 4449 62.4 72.2 231 171 092 
1365 Coco 13181 13372 3909 4099 13280 3998 78.2 65.9 202 183 092 
1366 Raphia 416 674 87 343 546 223 58.6 52.1 201 206 092 
1367 Coco 1619 1841 4162 4372 1724 4261 65.0 57.5 172 218 092 
1368 Raphia 8426 8657 63 335 8543 199 136.9 57.8 142 253 092 
1369 Coco 0 46 3876 4035 12 3950 10.3 60.2 113 009 093 
1370 Coco 1704 1914 3653 3853 1813 3762 46.5 62.3 084 021 093 
1371 Raphia 6880 7054 0 72 6955 21 124.8 16.1 083 044 093 
1372 Coco 10175 10379 3661 3876 10278 3777 100.5 53.2 054 056 093 
1373 Coco 7511 7698 3117 3324 7597 3227 62.8 79.4 025 068 093 
1374 Coco 1414 1646 3397 3621 1540 3506 58.7 69.6 251 102 093 
1375 Coco 3194 3400 2860 3074 3292 2976 78.1 77.0 222 114 093 
1376 Coco 7802 8001 3110 3328 7905 3212 109.0 76.0 192 149 093 
1377 Raphia 11101 11110 15894 15899 11106 15897 55.1 114.1 162 184 093 
1378 Coco 7252 7453 2871 3075 7356 2977 99.9 67.0 133 196 093 
1379 Coco 4447 4642 2628 2835 4550 2729 98.3 44.8 104 208 093 
1380 Raphia 2590 2847 15576 15834 2714 15705 64.6 146.7 103 231 093 
1381 Coco 10381 10600 2672 2883 10498 2780 49.0 53.7 074 243 093 
1382 Coco 5206 5409 2636 2847 5300 2742 99.4 46.2 045 255 093 
1383 Raphia 3108 3341 15573 15831 3227 15694 51.4 153.1 044 022 094 
1384 Coco 8826 9032 2408 2616 8927 2520 95.7 70.4 242 045 094 
1385 Raphia 11637 11875 15634 15878 11757 15762 117.5 96.6 241 068 094 
1386 Coco 6997 7188 2160 2373 7093 2271 93.1 74.0 212 080 094 
1387 Coco 6516 6709 2070 2279 6613 2170 49.0 56.3 183 092 094 
1388 Raphia 8643 8880 14835 15067 8757 14952 131.6 139.4 182 115 094 
1389 Coco 1226 1444 1846 2081 1339 1960 46.8 64.7 153 127 094 
1390 Coco 7490 7685 1909 2116 7578 2004 120.4 50.8 124 139 094 
1391 Raphia 6312 6544 14561 14824 6428 14689 92.3 161.0 123 162 094 
1392 Coco 9570 9782 1622 1849 9675 1730 95.6 49.6 094 174 094 
1393 Coco 12937 13153 1926 2140 13035 2029 83.4 45.5 065 186 094 
1394 Raphia 10814 11058 14592 14827 10936 14708 97.0 83.8 064 209 094 
1395 Coco 994 1207 1139 1353 1097 1244 58.6 64.9 035 221 094 
1396 Coco 8145 8335 1581 1788 8241 1682 75.2 68.3 006 233 094 
1397 Raphia 12594 12852 14621 14867 12722 14746 146.5 160.9 005 000 095 
1398 Coco 11166 11367 1182 1401 11268 1296 88.7 64.0 232 011 095 
1399 Coco 7336 7528 1392 1597 7426 1495 110.6 47.1 203 023 095 
1400 Raphia 1014 1247 14333 14549 1125 14439 63.5 162.1 202 046 095 
1401 Coco 3513 3739 428 653 3623 534 55.3 59.0 173 058 095 
1402 Coco 9431 9620 1125 1335 9519 1237 90.8 51.7 144 070 095 
1403 Raphia 2241 2496 14315 14562 2369 14434 78.3 166.8 143 093 095 
1404 Coco 4015 4217 421 640 4116 530 84.2 49.9 114 105 095 
1405 Coco 0 172 902 1097 84 1005 39.1 55.4 085 117 095 
1406 Raphia 7996 8236 14319 14578 8115 14451 64.1 131.6 084 140 095 
1407 Coco 8220 8428 391 625 8322 510 109.6 50.9 055 152 095 
1408 Coco 13132 13356 912 1133 13238 1029 168.0 56.4 026 164 095 
1409 Raphia 858 1109 13805 14047 987 13929 58.1 130.0 025 187 095 
1410 Coco 3622 3824 0 101 3729 26 77.2 20.4 252 198 095 
1411 Coco 8727 8914 369 578 8816 477 119.4 47.0 223 210 095 
1412 Raphia 152 410 13061 13329 282 13193 58.0 163.9 222 233 095 
1413 Coco 3891 4090 15509 15720 3984 15608 87.7 148.0 193 245 095 
1414 Coco 10781 10966 356 552 10872 453 100.2 44.3 164 001 096 
1415 Raphia 6384 6635 13061 13308 6502 13182 89.7 162.3 163 024 096 
1416 Coco 9028 9231 15359 15585 9128 15468 118.3 159.9 134 036 096 
1417 Coco 1973 2175 75 296 2073 186 72.7 49.1 105 048 096 
1418 Raphia 11781 12025 12800 13069 11904 12924 127.9 58.5 104 071 096 
1419 Coco 10305 10507 15305 15512 10404 15410 133.2 116.2 075 083 096 
1420 Coco 7595 7731 0 58 7673 17 83.0 14.3 046 095 096 
1421 Raphia 8162 8399 12303 12569 8280 12424 94.2 154.2 045 118 096 
1422 Coco 12775 12987 15119 15333 12885 15223 107.8 136.5 016 130 096 
1423 Coco 3298 3506 15266 15492 3403 15375 80.0 140.3 243 141 096 
1424 Raphia 8909 9146 12309 12552 9027 12432 92.4 91.0 242 164 096 
1425 Coco 934 1136 14828 15038 1040 14928 42.8 105.0 213 176 096 
1426 Coco 633 855 14492 14719 737 14599 55.0 115.3 154 223 096 
1427 Coco 4681 4894 15086 15323 4787 15200 43.6 99.1 125 235 096 
1428 Coco 1351 1573 14500 14712 1458 14607 61.9 64.7 095 014 097 
1429 Coco 6732 6924 14367 14564 6833 14462 93.3 144.3 066 026 097 
1430 Raphia 13343 13572 12069 12306 13457 12192 142.9 114.5 065 049 097 
1431 Coco 2571 2764 14324 14528 2668 14424 76.7 131.7 036 061 097 
1432 Coco 2913 3109 14036 14238 3016 14144 79.4 99.5 007 073 097 
1433 Raphia 10002 10250 11797 12073 10127 11924 94.6 92.9 006 096 097 
1434 Coco 14275 14399 13632 13854 14355 13741 120.6 166.1 233 107 097 
1435 Coco 5482 5678 14100 14304 5583 14192 87.8 132.1 204 119 097 
1436 Raphia 8705 8934 11563 11791 8814 11674 100.8 141.6 203 142 097 
1437 Coco 2308 2515 13284 13489 2405 13383 57.9 135.4 174 154 097 
1438 Coco 12213 12416 14137 14335 12312 14234 158.3 131.2 145 166 097 
1439 Raphia 2880 3151 11307 11554 3024 11431 78.9 133.2 144 189 097 
1440 Coco 5518 5717 13257 13470 5614 13360 94.4 134.4 115 201 097 
1441 Coco 7662 7856 13809 14011 7761 13907 101.0 129.2 086 213 097 
1442 Raphia 10602 10853 11307 11553 10729 11431 137.4 124.2 085 236 097 
1443 Coco 1344 1564 12804 13027 1447 12916 55.2 75.8 056 248 097 
1444 Coco 1458 1644 13017 13216 1546 13119 65.3 166.0 027 004 098 
1445 Raphia 3830 4077 11065 11302 3951 11184 100.1 124.1 026 027 098 
1446 Coco 5334 5529 12819 13034 5430 12927 104.7 145.8 253 038 098 
1447 Coco 4959 5153 13059 13258 5060 13163 105.7 142.7 224 050 098 
1448 Raphia 11034 11289 11068 11299 11155 11183 103.0 91.8 223 073 098 
1449 Coco 9545 9742 12833 13040 9641 12935 141.5 122.0 194 085 098 
1450 Coco 2829 3023 12828 13025 2923 12924 59.6 164.4 165 097 098 
1451 Raphia 2508 2745 10833 11047 2633 10941 59.6 141.8 164 120 098 
1452 Coco 14340 14399 12873 13042 14378 12962 101.7 81.5 135 132 098 
1453 Coco 10023 10230 12826 13052 10119 12935 103.9 71.7 106 144 098 
1454 Raphia 11894 12133 10568 10793 12014 10679 56.6 112.5 105 167 098 
1455 Coco 1088 1279 12527 12729 1173 12633 54.5 77.6 047 191 098 
1456 Raphia 9513 9752 10072 10305 9635 10189 72.8 105.2 046 214 098 
1457 Coco 10224 10444 12499 12720 10330 12610 149.2 109.1 017 226 098 
1458 Coco 13537 13759 12561 12779 13641 12660 101.2 132.9 244 237 098 
1459 Raphia 10425 10684 9814 10071 10559 9943 86.4 133.7 243 004 099 
1460 Coco 30 258 12283 12500 141 12387 50.2 126.7 214 016 099 
1461 Coco 2345 2560 12089 12302 2450 12194 63.4 114.8 185 028 099 
1462 Raphia 7144 7371 9569 9797 7252 9686 125.8 87.6 184 051 099 
1463 Coco 6430 6622 12272 12459 6524 12365 119.2 160.9 155 063 099 
1464 Coco 5981 6191 11527 11745 6088 11631 107.0 102.8 126 075 099 
1465 Raphia 11097 11368 9549 9821 11234 9688 122.0 62.8 125 098 099 
1466 Coco 7274 7468 11569 11764 7374 11669 105.5 82.6 067 122 099 
1467 Raphia 11218 11448 9068 9305 11332 9191 101.0 57.9 066 145 099 
1468 Coco 13590 13824 11270 11492 13704 11380 91.9 140.7 037 157 099 
1469 Coco 7947 8131 11329 11512 8040 11423 79.9 100.0 008 169 099 
1470 Raphia 4858 5101 8586 8820 4975 8702 67.7 56.3 007 192 099 
1471 Coco 2374 2576 11039 11226 2471 11126 58.1 148.4 234 203 099 
1472 Coco 6883 7067 10369 10555 6981 10466 123.8 69.6 205 215 099 
1473 Raphia 1268 1538 8325 8572 1408 8450 67.5 102.8 204 238 099 
1474 Coco 4583 4780 11046 11232 4678 11137 102.1 148.1 175 250 099 
1475 Coco 3561 3749 10130 10308 3657 10217 58.8 130.2 146 006 100 
1476 Raphia 5039 5286 8320 8573 5163 8445 95.8 123.9 145 029 100 
1477 Coco 5747 5956 9869 10085 5860 9976 99.1 76.4 087 053 100 
1478 Raphia 6031 6279 8330 8565 6147 8447 119.3 76.6 086 076 100 
1479 Coco 1789 1991 10855 11050 1894 10951 50.9 100.2 057 088 100 
1480 Coco 9449 9652 9795 9991 9551 9886 56.8 92.0 028 100 100 
1481 Raphia 10520 10754 8334 8585 10637 8449 124.4 138.3 027 123 100 
1482 Coco 2842 3039 10829 11028 2939 10926 63.8 67.2 254 134 100 
1483 Coco 4549 4755 9346 9537 4650 9440 45.0 80.4 225 146 100 
1484 Raphia 2208 2465 8069 8321 2335 8195 55.0 62.6 224 169 100 
1485 Coco 396 617 10292 10494 505 10388 51.5 109.6 195 181 100 
1486 Coco 5135 5337 9322 9533 5244 9422 41.7 99.5 166 193 100 
1487 Raphia 3711 3980 8061 8334 3845 8198 78.2 82.9 165 216 100 
1488 Coco 13316 13524 10356 10552 13418 10453 125.2 142.8 136 228 100 
1489 Coco 11766 11966 9383 9577 11873 9472 103.3 138.2 107 240 100 
1490 Raphia 7628 7871 7828 8076 7753 7949 124.4 133.8 106 007 101 
1491 Coco 9732 9926 10071 10260 9824 10168 123.5 62.3 077 019 101 
1492 Coco 942 1142 8898 9074 1048 8985 52.3 99.6 048 031 101 
1493 Raphia 9335 9575 6831 7077 9457 6950 106.4 108.6 047 054 101 
1494 Coco 9947 10136 9866 10053 10044 9965 146.3 84.9 018 066 101 
1495 Coco 9305 9501 8605 8797 9398 8699 68.1 87.2 245 077 101 
1496 Coco 3726 3933 9552 9763 3825 9658 85.3 57.9 215 112 101 
1497 Coco 9864 10067 8550 8745 9964 8650 74.2 109.8 186 124 101 
1498 Coco 10044 10229 9371 9560 10132 9470 87.5 58.0 156 159 101 
1499 Coco 626 840 7860 8054 733 7963 56.6 76.9 127 171 101 
1500 Raphia 7640 7862 6091 6325 7753 6214 131.4 51.7 126 194 101 
1501 Coco 1645 1855 8636 8827 1754 8728 66.9 69.2 097 206 101 
1502 Coco 10911 11123 7826 8030 11010 7920 127.4 114.5 068 218 101 
1503 Raphia 11960 12223 5580 5843 12095 5707 91.2 83.4 067 241 101 
1504 Coco 5461 5658 8088 8275 5557 8178 48.9 94.2 038 253 101 
1505 Coco 13078 13277 7879 8071 13183 7976 91.3 107.8 009 009 102 
1506 Coco 6464 6675 8058 8259 6569 8157 114.5 83.8 235 043 102 
1507 Raphia 0 95 5127 5306 29 5213 22.8 101.4 205 078 102 
1508 Coco 11029 11213 7657 7840 11127 7742 86.8 125.8 147 102 102 
1509 Raphia 7833 8089 5085 5335 7967 5209 61.4 63.4 146 125 102 
1510 Coco 34 264 7393 7597 153 7490 51.2 125.1 117 137 102 
1511 Coco 5997 6177 7395 7575 6092 7482 82.1 120.7 088 149 102 
1512 Raphia 10812 11076 5082 5343 10945 5209 117.3 110.3 087 172 102 
1513 Coco 6206 6393 7079 7265 6295 7168 114.3 108.1 058 184 102 
1514 Coco 740 957 7084 7298 853 7193 49.4 105.2 029 196 102 
1515 Raphia 11488 11750 4821 5085 11621 4950 102.8 84.0 028 219 102 
1516 Coco 135 350 6889 7091 245 6988 48.0 84.0 255 230 102 
1517 Coco 1224 1417 7155 7341 1317 7249 53.7 53.4 226 242 102 
1518 Raphia 8807 9053 4089 4338 8932 4208 73.5 89.8 225 009 103 
1519 Coco 8847 9062 6815 7025 8950 6919 138.3 74.4 196 021 103 
1520 Coco 9685 9873 7153 7334 9778 7249 90.1 75.0 167 033 103 
1521 Raphia 8249 8475 3855 4088 8361 3968 118.1 57.7 166 056 103 
1522 Coco 8543 8740 6657 6841 8643 6750 64.4 89.1 137 068 103 
1523 Coco 10843 11032 6908 7099 10936 7006 148.0 75.0 108 080 103 
1524 Raphia 929 1178 3583 3829 1052 3708 57.3 91.3 107 103 103 
